# Gene	Protein
ENSG00000198888	ENSP00000354687
ENSG00000012232	ENSP00000220562
ENSG00000012232	ENSP00000431013
ENSG00000012232	ENSP00000428352
ENSG00000012232	ENSP00000429627
ENSG00000012232	ENSP00000430652
ENSG00000230467	ENSP00000405340
ENSG00000230467	ENSP00000387930
ENSG00000179144	ENSP00000315474
ENSG00000149380	ENSP00000433860
ENSG00000149380	ENSP00000431350
ENSG00000149380	ENSP00000332170
ENSG00000149380	ENSP00000431227
ENSG00000149380	ENSP00000401749
ENSG00000158023	ENSP00000288912
ENSG00000158023	ENSP00000380595
ENSG00000280090	ENSP00000485485
ENSG00000280090	ENSP00000348449
ENSG00000162733	ENSP00000400309
ENSG00000162733	ENSP00000391310
ENSG00000162733	ENSP00000356899
ENSG00000162733	ENSP00000356898
ENSG00000162733	ENSP00000417030
ENSG00000162733	ENSP00000396864
ENSG00000123892	ENSP00000243662
ENSG00000123892	ENSP00000435340
ENSG00000123892	ENSP00000433317
ENSG00000233314	ENSP00000392044
ENSG00000233314	ENSP00000394056
ENSG00000233314	ENSP00000400763
ENSG00000233314	ENSP00000404824
ENSG00000233314	ENSP00000399965
ENSG00000233314	ENSP00000392260
ENSG00000197403	ENSP00000335535
ENSG00000268744	ENSP00000394047
ENSG00000187726	ENSP00000344431
ENSG00000187726	ENSP00000439711
ENSG00000187726	ENSP00000440778
ENSG00000187726	ENSP00000438576
ENSG00000197859	ENSP00000346478
ENSG00000197859	ENSP00000376781
ENSG00000197859	ENSP00000376780
ENSG00000171298	ENSP00000460543
ENSG00000171298	ENSP00000458306
ENSG00000171298	ENSP00000374665
ENSG00000171298	ENSP00000305692
ENSG00000171298	ENSP00000459972
ENSG00000138621	ENSP00000343190
ENSG00000138621	ENSP00000456665
ENSG00000138621	ENSP00000455499
ENSG00000138621	ENSP00000455691
ENSG00000138621	ENSP00000457446
ENSG00000138621	ENSP00000456353
ENSG00000138621	ENSP00000457490
ENSG00000132661	ENSP00000254998
ENSG00000178665	ENSP00000416662
ENSG00000178665	ENSP00000416974
ENSG00000178665	ENSP00000487818
ENSG00000283039	ENSP00000489024
ENSG00000143437	ENSP00000351407
ENSG00000143437	ENSP00000425899
ENSG00000143437	ENSP00000346372
ENSG00000143437	ENSP00000423851
ENSG00000143437	ENSP00000427571
ENSG00000143437	ENSP00000425363
ENSG00000112699	ENSP00000436726
ENSG00000112699	ENSP00000370194
ENSG00000178645	ENSP00000363227
ENSG00000178645	ENSP00000363225
ENSG00000178645	ENSP00000363226
ENSG00000178645	ENSP00000437726
ENSG00000198380	ENSP00000354347
ENSG00000198380	ENSP00000349860
ENSG00000154917	ENSP00000285208
ENSG00000154917	ENSP00000418540
ENSG00000154917	ENSP00000419381
ENSG00000154917	ENSP00000419941
ENSG00000154917	ENSP00000419526
ENSG00000154917	ENSP00000417433
ENSG00000154917	ENSP00000437797
ENSG00000125753	ENSP00000467061
ENSG00000125753	ENSP00000245932
ENSG00000125753	ENSP00000464742
ENSG00000125753	ENSP00000467773
ENSG00000125753	ENSP00000467005
ENSG00000125753	ENSP00000466319
ENSG00000120952	ENSP00000240189
ENSG00000078902	ENSP00000314733
ENSG00000078902	ENSP00000434035
ENSG00000078902	ENSP00000432668
ENSG00000078902	ENSP00000263646
ENSG00000078902	ENSP00000436393
ENSG00000078902	ENSP00000432778
ENSG00000078902	ENSP00000434494
ENSG00000161920	ENSP00000460400
ENSG00000161920	ENSP00000459834
ENSG00000161920	ENSP00000293777
ENSG00000275920	ENSP00000478585
ENSG00000186790	ENSP00000334472
ENSG00000148200	ENSP00000420267
ENSG00000148200	ENSP00000362686
ENSG00000148200	ENSP00000413701
ENSG00000148200	ENSP00000341135
ENSG00000148200	ENSP00000420587
ENSG00000109107	ENSP00000378729
ENSG00000109107	ENSP00000378731
ENSG00000109107	ENSP00000226253
ENSG00000109107	ENSP00000463174
ENSG00000109107	ENSP00000462674
ENSG00000109107	ENSP00000465623
ENSG00000109107	ENSP00000398976
ENSG00000109107	ENSP00000463118
ENSG00000154832	ENSP00000390475
ENSG00000154832	ENSP00000285106
ENSG00000154832	ENSP00000467634
ENSG00000154832	ENSP00000465849
ENSG00000154832	ENSP00000468038
ENSG00000154832	ENSP00000465284
ENSG00000263264	ENSP00000458866
ENSG00000276125	ENSP00000482862
ENSG00000276125	ENSP00000479833
ENSG00000276125	ENSP00000488430
ENSG00000276125	ENSP00000488366
ENSG00000276125	ENSP00000488541
ENSG00000276125	ENSP00000488439
ENSG00000276125	ENSP00000487911
ENSG00000276125	ENSP00000487715
ENSG00000276125	ENSP00000488736
ENSG00000276125	ENSP00000478376
ENSG00000243696	ENSP00000422253
ENSG00000149735	ENSP00000279168
ENSG00000149735	ENSP00000432918
ENSG00000149735	ENSP00000431352
ENSG00000066926	ENSP00000262093
ENSG00000066926	ENSP00000372326
ENSG00000066926	ENSP00000465243
ENSG00000066926	ENSP00000465363
ENSG00000066926	ENSP00000466263
ENSG00000066926	ENSP00000467461
ENSG00000066926	ENSP00000465717
ENSG00000165164	ENSP00000297866
ENSG00000165164	ENSP00000367922
ENSG00000165164	ENSP00000433564
ENSG00000165164	ENSP00000485710
ENSG00000165164	ENSP00000324767
ENSG00000165164	ENSP00000367926
ENSG00000114491	ENSP00000232607
ENSG00000114491	ENSP00000417893
ENSG00000114491	ENSP00000419618
ENSG00000114491	ENSP00000420348
ENSG00000114491	ENSP00000419121
ENSG00000114491	ENSP00000420409
ENSG00000114491	ENSP00000420754
ENSG00000114491	ENSP00000486143
ENSG00000112149	ENSP00000368450
ENSG00000112149	ENSP00000480760
ENSG00000131724	ENSP00000360730
ENSG00000131724	ENSP00000360705
ENSG00000197616	ENSP00000348634
ENSG00000197616	ENSP00000386041
ENSG00000163026	ENSP00000295148
ENSG00000163026	ENSP00000385816
ENSG00000163026	ENSP00000413426
ENSG00000125657	ENSP00000245817
ENSG00000126458	ENSP00000246792
ENSG00000177409	ENSP00000326247
ENSG00000177409	ENSP00000405760
ENSG00000177409	ENSP00000408796
ENSG00000177409	ENSP00000391699
ENSG00000177409	ENSP00000391387
ENSG00000177409	ENSP00000396137
ENSG00000177409	ENSP00000410062
ENSG00000177409	ENSP00000484397
ENSG00000109193	ENSP00000420891
ENSG00000109193	ENSP00000226444
ENSG00000198900	ENSP00000354522
ENSG00000272573	ENSP00000419877
ENSG00000272573	ENSP00000410910
ENSG00000136854	ENSP00000486944
ENSG00000136854	ENSP00000487211
ENSG00000136854	ENSP00000362399
ENSG00000136854	ENSP00000485680
ENSG00000136854	ENSP00000485895
ENSG00000136854	ENSP00000362396
ENSG00000136854	ENSP00000486814
ENSG00000136854	ENSP00000485361
ENSG00000136854	ENSP00000485397
ENSG00000180914	ENSP00000324270
ENSG00000180914	ENSP00000389587
ENSG00000180914	ENSP00000414828
ENSG00000105483	ENSP00000428975
ENSG00000105483	ENSP00000428662
ENSG00000105483	ENSP00000430057
ENSG00000105483	ENSP00000430495
ENSG00000105483	ENSP00000429839
ENSG00000105483	ENSP00000429362
ENSG00000105483	ENSP00000428736
ENSG00000105483	ENSP00000430836
ENSG00000105483	ENSP00000430747
ENSG00000105483	ENSP00000427858
ENSG00000105483	ENSP00000428862
ENSG00000105483	ENSP00000428883
ENSG00000105483	ENSP00000430460
ENSG00000105483	ENSP00000429741
ENSG00000105483	ENSP00000430567
ENSG00000105483	ENSP00000427922
ENSG00000105483	ENSP00000430108
ENSG00000105483	ENSP00000427727
ENSG00000105483	ENSP00000430178
ENSG00000105483	ENSP00000391248
ENSG00000105483	ENSP00000375767
ENSG00000105483	ENSP00000350423
ENSG00000255582	ENSP00000445383
ENSG00000103154	ENSP00000307449
ENSG00000103154	ENSP00000457354
ENSG00000103154	ENSP00000455322
ENSG00000103154	ENSP00000455713
ENSG00000211752	ENSP00000374922
ENSG00000104064	ENSP00000370259
ENSG00000104064	ENSP00000220429
ENSG00000104064	ENSP00000442500
ENSG00000104064	ENSP00000453806
ENSG00000104064	ENSP00000395771
ENSG00000104064	ENSP00000379728
ENSG00000104064	ENSP00000453463
ENSG00000104064	ENSP00000453578
ENSG00000104064	ENSP00000454211
ENSG00000104064	ENSP00000351923
ENSG00000112303	ENSP00000387572
ENSG00000112303	ENSP00000322276
ENSG00000112303	ENSP00000406536
ENSG00000112303	ENSP00000376190
ENSG00000112303	ENSP00000436822
ENSG00000112303	ENSP00000436863
ENSG00000112303	ENSP00000436935
ENSG00000112303	ENSP00000434077
ENSG00000112303	ENSP00000433285
ENSG00000112303	ENSP00000432516
ENSG00000112303	ENSP00000432582
ENSG00000112303	ENSP00000431451
ENSG00000112303	ENSP00000434210
ENSG00000112303	ENSP00000431680
ENSG00000248099	ENSP00000321724
ENSG00000248099	ENSP00000469309
ENSG00000248099	ENSP00000369017
ENSG00000281958	ENSP00000488394
ENSG00000214063	ENSP00000380552
ENSG00000214063	ENSP00000380558
ENSG00000214063	ENSP00000437266
ENSG00000214063	ENSP00000433980
ENSG00000214063	ENSP00000386513
ENSG00000214063	ENSP00000431943
ENSG00000214063	ENSP00000434818
ENSG00000214063	ENSP00000324304
ENSG00000214063	ENSP00000386899
ENSG00000214063	ENSP00000436260
ENSG00000214063	ENSP00000380551
ENSG00000214063	ENSP00000380553
ENSG00000214063	ENSP00000380554
ENSG00000214063	ENSP00000380555
ENSG00000145819	ENSP00000274498
ENSG00000145819	ENSP00000367243
ENSG00000145819	ENSP00000367252
ENSG00000145819	ENSP00000411571
ENSG00000145819	ENSP00000393276
ENSG00000145819	ENSP00000416889
ENSG00000145819	ENSP00000392186
ENSG00000145819	ENSP00000413283
ENSG00000145819	ENSP00000400565
ENSG00000145819	ENSP00000389137
ENSG00000145819	ENSP00000403388
ENSG00000146352	ENSP00000275162
ENSG00000146352	ENSP00000357423
ENSG00000211766	ENSP00000420142
ENSG00000081181	ENSP00000261783
ENSG00000182134	ENSP00000437147
ENSG00000182134	ENSP00000357819
ENSG00000182134	ENSP00000357817
ENSG00000182134	ENSP00000357815
ENSG00000182134	ENSP00000357813
ENSG00000182134	ENSP00000357812
ENSG00000182134	ENSP00000395718
ENSG00000182134	ENSP00000433678
ENSG00000182134	ENSP00000431557
ENSG00000182134	ENSP00000432452
ENSG00000182134	ENSP00000416645
ENSG00000100557	ENSP00000216445
ENSG00000100557	ENSP00000434003
ENSG00000100557	ENSP00000431919
ENSG00000100557	ENSP00000392368
ENSG00000100557	ENSP00000436784
ENSG00000100557	ENSP00000436475
ENSG00000100557	ENSP00000431623
ENSG00000100557	ENSP00000436589
ENSG00000100557	ENSP00000436517
ENSG00000273651	ENSP00000482881
ENSG00000282173	ENSP00000488469
ENSG00000100678	ENSP00000349392
ENSG00000100678	ENSP00000436332
ENSG00000100678	ENSP00000370669
ENSG00000100678	ENSP00000216568
ENSG00000100678	ENSP00000377863
ENSG00000100678	ENSP00000436688
ENSG00000100678	ENSP00000433531
ENSG00000100678	ENSP00000437103
ENSG00000100678	ENSP00000350560
ENSG00000275699	ENSP00000479014
ENSG00000275699	ENSP00000480197
ENSG00000275699	ENSP00000481942
ENSG00000275699	ENSP00000479175
ENSG00000185829	ENSP00000416535
ENSG00000185829	ENSP00000459759
ENSG00000185829	ENSP00000459606
ENSG00000185829	ENSP00000337478
ENSG00000185829	ENSP00000481578
ENSG00000185829	ENSP00000331563
ENSG00000277281	ENSP00000486295
ENSG00000277281	ENSP00000480618
ENSG00000125885	ENSP00000478141
ENSG00000125885	ENSP00000265187
ENSG00000125885	ENSP00000368161
ENSG00000125885	ENSP00000368174
ENSG00000125885	ENSP00000368164
ENSG00000122870	ENSP00000362993
ENSG00000122870	ENSP00000263103
ENSG00000211931	ENSP00000430788
ENSG00000085760	ENSP00000384481
ENSG00000085760	ENSP00000263629
ENSG00000085760	ENSP00000403492
ENSG00000085760	ENSP00000393337
ENSG00000085760	ENSP00000388640
ENSG00000085760	ENSP00000383880
ENSG00000085760	ENSP00000416057
ENSG00000085760	ENSP00000399531
ENSG00000085760	ENSP00000393025
ENSG00000085760	ENSP00000378099
ENSG00000082641	ENSP00000462003
ENSG00000082641	ENSP00000463657
ENSG00000082641	ENSP00000354855
ENSG00000082641	ENSP00000461960
ENSG00000082641	ENSP00000350072
ENSG00000082641	ENSP00000355190
ENSG00000082641	ENSP00000463960
ENSG00000082641	ENSP00000462253
ENSG00000082641	ENSP00000462444
ENSG00000082641	ENSP00000464018
ENSG00000082641	ENSP00000462610
ENSG00000082641	ENSP00000462971
ENSG00000082641	ENSP00000464203
ENSG00000082641	ENSP00000464446
ENSG00000082641	ENSP00000463291
ENSG00000082641	ENSP00000445811
ENSG00000082641	ENSP00000463836
ENSG00000082641	ENSP00000463744
ENSG00000082641	ENSP00000461971
ENSG00000118655	ENSP00000358576
ENSG00000124523	ENSP00000368552
ENSG00000124523	ENSP00000352830
ENSG00000124523	ENSP00000476211
ENSG00000124523	ENSP00000368564
ENSG00000124523	ENSP00000476228
ENSG00000124523	ENSP00000380509
ENSG00000158941	ENSP00000310670
ENSG00000158941	ENSP00000430974
ENSG00000158941	ENSP00000429769
ENSG00000158941	ENSP00000373930
ENSG00000158941	ENSP00000430978
ENSG00000158941	ENSP00000428843
ENSG00000158941	ENSP00000431046
ENSG00000158941	ENSP00000429773
ENSG00000158941	ENSP00000429739
ENSG00000158941	ENSP00000428549
ENSG00000158941	ENSP00000484850
ENSG00000185689	ENSP00000420610
ENSG00000185689	ENSP00000419568
ENSG00000185689	ENSP00000420763
ENSG00000185689	ENSP00000417981
ENSG00000124657	ENSP00000244623
ENSG00000204710	ENSP00000366390
ENSG00000211950	ENSP00000375019
ENSG00000141854	ENSP00000465157
ENSG00000141854	ENSP00000466176
ENSG00000141854	ENSP00000269720
ENSG00000100124	ENSP00000215941
ENSG00000100124	ENSP00000384392
ENSG00000100124	ENSP00000477088
ENSG00000100124	ENSP00000405782
ENSG00000100124	ENSP00000412534
ENSG00000100124	ENSP00000385180
ENSG00000100124	ENSP00000391744
ENSG00000100124	ENSP00000393035
ENSG00000100124	ENSP00000387507
ENSG00000281179	ENSP00000486959
ENSG00000168259	ENSP00000406463
ENSG00000168259	ENSP00000467702
ENSG00000168259	ENSP00000394327
ENSG00000168259	ENSP00000466114
ENSG00000168259	ENSP00000313311
ENSG00000168259	ENSP00000464993
ENSG00000168259	ENSP00000467477
ENSG00000168259	ENSP00000468805
ENSG00000168259	ENSP00000464756
ENSG00000168259	ENSP00000468102
ENSG00000168259	ENSP00000465340
ENSG00000168259	ENSP00000466748
ENSG00000168259	ENSP00000466877
ENSG00000168259	ENSP00000465228
ENSG00000168259	ENSP00000465399
ENSG00000168259	ENSP00000465140
ENSG00000158258	ENSP00000402460
ENSG00000158258	ENSP00000478883
ENSG00000275125	ENSP00000485968
ENSG00000275125	ENSP00000485959
ENSG00000275125	ENSP00000487468
ENSG00000275125	ENSP00000485906
ENSG00000275125	ENSP00000487007
ENSG00000275125	ENSP00000487590
ENSG00000275125	ENSP00000477600
ENSG00000275125	ENSP00000479869
ENSG00000176358	ENSP00000340461
ENSG00000176358	ENSP00000334042
ENSG00000176358	ENSP00000381221
ENSG00000176358	ENSP00000399702
ENSG00000176358	ENSP00000325286
ENSG00000176358	ENSP00000421777
ENSG00000239590	ENSP00000343521
ENSG00000130811	ENSP00000253108
ENSG00000130811	ENSP00000467187
ENSG00000130811	ENSP00000466860
ENSG00000130811	ENSP00000468159
ENSG00000130811	ENSP00000465882
ENSG00000130811	ENSP00000466943
ENSG00000130811	ENSP00000465933
ENSG00000130811	ENSP00000468313
ENSG00000101282	ENSP00000217260
ENSG00000101282	ENSP00000383475
ENSG00000183784	ENSP00000371824
ENSG00000102753	ENSP00000261667
ENSG00000102753	ENSP00000393869
ENSG00000014824	ENSP00000264451
ENSG00000014824	ENSP00000423529
ENSG00000130762	ENSP00000367629
ENSG00000130762	ENSP00000367624
ENSG00000130762	ENSP00000367622
ENSG00000130762	ENSP00000411936
ENSG00000130762	ENSP00000390853
ENSG00000121797	ENSP00000381994
ENSG00000121797	ENSP00000349967
ENSG00000121797	ENSP00000383677
ENSG00000121797	ENSP00000414957
ENSG00000121797	ENSP00000383678
ENSG00000282499	ENSP00000374921
ENSG00000165572	ENSP00000368799
ENSG00000227772	ENSP00000409347
ENSG00000227772	ENSP00000393355
ENSG00000165264	ENSP00000369176
ENSG00000165264	ENSP00000297983
ENSG00000165264	ENSP00000482941
ENSG00000166833	ENSP00000353871
ENSG00000166833	ENSP00000379394
ENSG00000166833	ENSP00000309577
ENSG00000166833	ENSP00000379396
ENSG00000166833	ENSP00000437316
ENSG00000166833	ENSP00000437136
ENSG00000166833	ENSP00000431276
ENSG00000166833	ENSP00000443489
ENSG00000166833	ENSP00000435395
ENSG00000165072	ENSP00000366387
ENSG00000240403	ENSP00000325525
ENSG00000240403	ENSP00000270442
ENSG00000070610	ENSP00000367343
ENSG00000070610	ENSP00000367328
ENSG00000070610	ENSP00000367334
ENSG00000113916	ENSP00000384371
ENSG00000113916	ENSP00000398014
ENSG00000113916	ENSP00000232014
ENSG00000113916	ENSP00000413122
ENSG00000113916	ENSP00000415574
ENSG00000113916	ENSP00000414455
ENSG00000113916	ENSP00000479784
ENSG00000160051	ENSP00000291358
ENSG00000160051	ENSP00000442291
ENSG00000254466	ENSP00000436424
ENSG00000079931	ENSP00000356940
ENSG00000079931	ENSP00000336998
ENSG00000079931	ENSP00000376202
ENSG00000149115	ENSP00000431616
ENSG00000149115	ENSP00000350990
ENSG00000149115	ENSP00000437271
ENSG00000149115	ENSP00000433576
ENSG00000175697	ENSP00000417191
ENSG00000175697	ENSP00000417261
ENSG00000175697	ENSP00000418758
ENSG00000175697	ENSP00000324553
ENSG00000169860	ENSP00000304767
ENSG00000168634	ENSP00000302938
ENSG00000132196	ENSP00000356892
ENSG00000132196	ENSP00000436334
ENSG00000132196	ENSP00000254521
ENSG00000132196	ENSP00000356889
ENSG00000132196	ENSP00000476930
ENSG00000100629	ENSP00000451319
ENSG00000100629	ENSP00000451501
ENSG00000100629	ENSP00000451162
ENSG00000100629	ENSP00000451273
ENSG00000100629	ENSP00000450555
ENSG00000100629	ENSP00000216517
ENSG00000100629	ENSP00000451137
ENSG00000100629	ENSP00000451214
ENSG00000100629	ENSP00000451849
ENSG00000100629	ENSP00000451428
ENSG00000100629	ENSP00000281129
ENSG00000175899	ENSP00000323929
ENSG00000175899	ENSP00000438599
ENSG00000175899	ENSP00000445717
ENSG00000175899	ENSP00000385710
ENSG00000249915	ENSP00000264933
ENSG00000249915	ENSP00000422085
ENSG00000249915	ENSP00000422691
ENSG00000249915	ENSP00000423815
ENSG00000249915	ENSP00000424201
ENSG00000249915	ENSP00000426003
ENSG00000249915	ENSP00000425370
ENSG00000249915	ENSP00000482332
ENSG00000249915	ENSP00000485024
ENSG00000249915	ENSP00000485941
ENSG00000167862	ENSP00000462256
ENSG00000167862	ENSP00000301585
ENSG00000167862	ENSP00000464192
ENSG00000204406	ENSP00000386049
ENSG00000204406	ENSP00000486370
ENSG00000204406	ENSP00000487089
ENSG00000204406	ENSP00000384672
ENSG00000204406	ENSP00000393168
ENSG00000204406	ENSP00000486209
ENSG00000204406	ENSP00000485889
ENSG00000277068	ENSP00000486418
ENSG00000277068	ENSP00000478428
ENSG00000165584	ENSP00000298396
ENSG00000165584	ENSP00000366090
ENSG00000165584	ENSP00000480427
ENSG00000143570	ENSP00000348535
ENSG00000143570	ENSP00000357612
ENSG00000143570	ENSP00000357610
ENSG00000143570	ENSP00000309710
ENSG00000143570	ENSP00000392950
ENSG00000143570	ENSP00000392229
ENSG00000143570	ENSP00000407717
ENSG00000143570	ENSP00000484182
ENSG00000143570	ENSP00000479421
ENSG00000143570	ENSP00000443632
ENSG00000106993	ENSP00000371282
ENSG00000106993	ENSP00000371278
ENSG00000276461	ENSP00000483199
ENSG00000276461	ENSP00000478503
ENSG00000276461	ENSP00000487576
ENSG00000276461	ENSP00000487254
ENSG00000237114	ENSP00000388386
ENSG00000165794	ENSP00000452568
ENSG00000165794	ENSP00000298681
ENSG00000230099	ENSP00000413966
ENSG00000162174	ENSP00000400057
ENSG00000162174	ENSP00000431772
ENSG00000162174	ENSP00000301776
ENSG00000162174	ENSP00000433136
ENSG00000162174	ENSP00000478649
ENSG00000162174	ENSP00000482684
ENSG00000162174	ENSP00000484457
ENSG00000162174	ENSP00000486943
ENSG00000185000	ENSP00000482264
ENSG00000185000	ENSP00000332258
ENSG00000186523	ENSP00000473629
ENSG00000186523	ENSP00000342610
ENSG00000186523	ENSP00000444227
ENSG00000186523	ENSP00000473414
ENSG00000186523	ENSP00000407067
ENSG00000186523	ENSP00000432931
ENSG00000186523	ENSP00000433147
ENSG00000186523	ENSP00000434799
ENSG00000186523	ENSP00000436024
ENSG00000186523	ENSP00000431362
ENSG00000186523	ENSP00000433972
ENSG00000186523	ENSP00000432250
ENSG00000186523	ENSP00000473457
ENSG00000186523	ENSP00000432790
ENSG00000186523	ENSP00000435201
ENSG00000131951	ENSP00000454748
ENSG00000131951	ENSP00000454848
ENSG00000131951	ENSP00000457773
ENSG00000131951	ENSP00000457559
ENSG00000173120	ENSP00000381640
ENSG00000173120	ENSP00000432786
ENSG00000173120	ENSP00000435776
ENSG00000173120	ENSP00000309302
ENSG00000159182	ENSP00000290294
ENSG00000171497	ENSP00000303754
ENSG00000171497	ENSP00000423207
ENSG00000171497	ENSP00000421221
ENSG00000055955	ENSP00000266041
ENSG00000055955	ENSP00000417824
ENSG00000055955	ENSP00000384425
ENSG00000055955	ENSP00000395634
ENSG00000112320	ENSP00000318900
ENSG00000112320	ENSP00000478366
ENSG00000103023	ENSP00000455024
ENSG00000103023	ENSP00000437705
ENSG00000103023	ENSP00000455921
ENSG00000103023	ENSP00000455055
ENSG00000103023	ENSP00000219301
ENSG00000179674	ENSP00000323847
ENSG00000117525	ENSP00000334145
ENSG00000117525	ENSP00000359226
ENSG00000186329	ENSP00000334072
ENSG00000186329	ENSP00000410327
ENSG00000186329	ENSP00000393684
ENSG00000186329	ENSP00000484106
ENSG00000144320	ENSP00000272748
ENSG00000144320	ENSP00000386237
ENSG00000144320	ENSP00000388507
ENSG00000144320	ENSP00000376323
ENSG00000144320	ENSP00000388262
ENSG00000144320	ENSP00000440905
ENSG00000126524	ENSP00000246868
ENSG00000126524	ENSP00000394586
ENSG00000126524	ENSP00000483040
ENSG00000259040	ENSP00000454697
ENSG00000172059	ENSP00000386058
ENSG00000172059	ENSP00000307023
ENSG00000172059	ENSP00000387866
ENSG00000172059	ENSP00000388263
ENSG00000172059	ENSP00000442722
ENSG00000172059	ENSP00000444690
ENSG00000111341	ENSP00000445907
ENSG00000111341	ENSP00000445436
ENSG00000111341	ENSP00000228938
ENSG00000211764	ENSP00000420669
ENSG00000143889	ENSP00000390625
ENSG00000143889	ENSP00000387088
ENSG00000143889	ENSP00000272249
ENSG00000143889	ENSP00000386575
ENSG00000143889	ENSP00000415766
ENSG00000143889	ENSP00000386695
ENSG00000143889	ENSP00000396669
ENSG00000143889	ENSP00000368195
ENSG00000143889	ENSP00000351136
ENSG00000143889	ENSP00000476852
ENSG00000185860	ENSP00000356888
ENSG00000185860	ENSP00000356886
ENSG00000185860	ENSP00000356887
ENSG00000275074	ENSP00000480722
ENSG00000275074	ENSP00000479883
ENSG00000109625	ENSP00000354255
ENSG00000109625	ENSP00000422693
ENSG00000109625	ENSP00000315074
ENSG00000109625	ENSP00000371920
ENSG00000236625	ENSP00000414200
ENSG00000236625	ENSP00000446528
ENSG00000234605	ENSP00000403456
ENSG00000179241	ENSP00000433954
ENSG00000179241	ENSP00000434313
ENSG00000179241	ENSP00000318607
ENSG00000140044	ENSP00000415558
ENSG00000140044	ENSP00000452769
ENSG00000140044	ENSP00000399587
ENSG00000140044	ENSP00000267569
ENSG00000140044	ENSP00000409787
ENSG00000174326	ENSP00000310490
ENSG00000174326	ENSP00000460927
ENSG00000174326	ENSP00000394449
ENSG00000120440	ENSP00000239587
ENSG00000120440	ENSP00000424130
ENSG00000120440	ENSP00000423198
ENSG00000132792	ENSP00000355050
ENSG00000132792	ENSP00000394464
ENSG00000132792	ENSP00000487198
ENSG00000132792	ENSP00000362572
ENSG00000132792	ENSP00000362568
ENSG00000132792	ENSP00000478532
ENSG00000132792	ENSP00000384355
ENSG00000183090	ENSP00000332886
ENSG00000196353	ENSP00000421705
ENSG00000196353	ENSP00000424853
ENSG00000196353	ENSP00000423811
ENSG00000196353	ENSP00000421646
ENSG00000196353	ENSP00000425506
ENSG00000196353	ENSP00000427561
ENSG00000196353	ENSP00000421394
ENSG00000196353	ENSP00000478878
ENSG00000196353	ENSP00000411904
ENSG00000143850	ENSP00000272203
ENSG00000143850	ENSP00000402046
ENSG00000085998	ENSP00000361052
ENSG00000085998	ENSP00000361060
ENSG00000085998	ENSP00000379698
ENSG00000177689	ENSP00000368304
ENSG00000177689	ENSP00000480889
ENSG00000166847	ENSP00000300087
ENSG00000166847	ENSP00000454691
ENSG00000166847	ENSP00000457585
ENSG00000166847	ENSP00000456137
ENSG00000166847	ENSP00000456483
ENSG00000166847	ENSP00000455685
ENSG00000166847	ENSP00000458354
ENSG00000188283	ENSP00000466101
ENSG00000188283	ENSP00000464871
ENSG00000188283	ENSP00000340132
ENSG00000188283	ENSP00000465246
ENSG00000188283	ENSP00000466246
ENSG00000197858	ENSP00000435024
ENSG00000197858	ENSP00000347206
ENSG00000197858	ENSP00000434485
ENSG00000197858	ENSP00000431233
ENSG00000197858	ENSP00000354316
ENSG00000197858	ENSP00000434544
ENSG00000197858	ENSP00000435119
ENSG00000197858	ENSP00000435132
ENSG00000278659	ENSP00000478358
ENSG00000165533	ENSP00000451034
ENSG00000165533	ENSP00000450905
ENSG00000165533	ENSP00000482721
ENSG00000165533	ENSP00000298324
ENSG00000165533	ENSP00000337653
ENSG00000165533	ENSP00000346427
ENSG00000165533	ENSP00000370031
ENSG00000165533	ENSP00000450951
ENSG00000165533	ENSP00000450993
ENSG00000165533	ENSP00000452354
ENSG00000165533	ENSP00000451955
ENSG00000165533	ENSP00000445067
ENSG00000165533	ENSP00000482306
ENSG00000165533	ENSP00000351439
ENSG00000165533	ENSP00000339486
ENSG00000132854	ENSP00000321161
ENSG00000132854	ENSP00000360195
ENSG00000132854	ENSP00000360192
ENSG00000132854	ENSP00000346352
ENSG00000104976	ENSP00000221573
ENSG00000104976	ENSP00000469475
ENSG00000104976	ENSP00000471962
ENSG00000196639	ENSP00000406705
ENSG00000196639	ENSP00000397028
ENSG00000196639	ENSP00000392383
ENSG00000196639	ENSP00000380247
ENSG00000241058	ENSP00000366519
ENSG00000241058	ENSP00000476221
ENSG00000241058	ENSP00000486203
ENSG00000227059	ENSP00000439513
ENSG00000227059	ENSP00000409950
ENSG00000275623	ENSP00000481355
ENSG00000275623	ENSP00000479967
ENSG00000068615	ENSP00000165698
ENSG00000068615	ENSP00000401140
ENSG00000068615	ENSP00000392197
ENSG00000068615	ENSP00000400607
ENSG00000068615	ENSP00000475269
ENSG00000068615	ENSP00000442681
ENSG00000068615	ENSP00000437567
ENSG00000068615	ENSP00000438346
ENSG00000263809	ENSP00000463847
ENSG00000226603	ENSP00000397708
ENSG00000226603	ENSP00000389619
ENSG00000226603	ENSP00000414791
ENSG00000187778	ENSP00000448947
ENSG00000187778	ENSP00000447739
ENSG00000187778	ENSP00000345358
ENSG00000187778	ENSP00000448056
ENSG00000187778	ENSP00000448700
ENSG00000187778	ENSP00000349640
ENSG00000187778	ENSP00000447514
ENSG00000187778	ENSP00000450352
ENSG00000187778	ENSP00000449343
ENSG00000187778	ENSP00000447592
ENSG00000187778	ENSP00000444982
ENSG00000250722	ENSP00000420939
ENSG00000250722	ENSP00000427671
ENSG00000250722	ENSP00000425915
ENSG00000250722	ENSP00000473340
