# Tissue	Gene Ontology	Gene
lymphocyte	GO:0050863	920
lymphocyte	GO:0050863	940
lymphocyte	GO:0050863	942
lymphocyte	GO:0050863	959
lymphocyte	GO:0050863	961
lymphocyte	GO:0050863	966
lymphocyte	GO:0050863	972
lymphocyte	GO:0050863	998
lymphocyte	GO:0050863	1051
lymphocyte	GO:0050863	9308
lymphocyte	GO:0050863	1236
lymphocyte	GO:0050863	1493
lymphocyte	GO:0050863	1499
lymphocyte	GO:0050863	149041
lymphocyte	GO:0050863	1604
lymphocyte	GO:0050863	26191
lymphocyte	GO:0050863	1739
lymphocyte	GO:0050863	50943
lymphocyte	GO:0050863	1803
lymphocyte	GO:0050863	1840
lymphocyte	GO:0050863	1845
lymphocyte	GO:0050863	2064
lymphocyte	GO:0050863	149233
lymphocyte	GO:0050863	2475
lymphocyte	GO:0050863	5879
lymphocyte	GO:0050863	2534
lymphocyte	GO:0050863	84524
lymphocyte	GO:0050863	2625
lymphocyte	GO:0050863	27242
lymphocyte	GO:0050863	10892
lymphocyte	GO:0050863	2885
lymphocyte	GO:0050863	2934
lymphocyte	GO:0050863	921
lymphocyte	GO:0050863	3111
lymphocyte	GO:0050863	3113
lymphocyte	GO:0050863	3119
lymphocyte	GO:0050863	11326
lymphocyte	GO:0050863	3142
lymphocyte	GO:0050863	3146
lymphocyte	GO:0050863	3280
lymphocyte	GO:0050863	3329
lymphocyte	GO:0050863	3458
lymphocyte	GO:0050863	3481
lymphocyte	GO:0050863	3559
lymphocyte	GO:0050863	3565
lymphocyte	GO:0050863	3566
lymphocyte	GO:0050863	3569
lymphocyte	GO:0050863	3572
lymphocyte	GO:0050863	3575
lymphocyte	GO:0050863	3586
lymphocyte	GO:0050863	3593
lymphocyte	GO:0050863	3659
lymphocyte	GO:0050863	3662
lymphocyte	GO:0050863	3707
lymphocyte	GO:0050863	3718
lymphocyte	GO:0050863	3932
lymphocyte	GO:0050863	3956
lymphocyte	GO:0050863	3958
lymphocyte	GO:0050863	4067
lymphocyte	GO:0050863	6693
lymphocyte	GO:0050863	29126
lymphocyte	GO:0050863	4690
lymphocyte	GO:0050863	4860
lymphocyte	GO:0050863	5621
lymphocyte	GO:0050863	5058
lymphocyte	GO:0050863	5062
lymphocyte	GO:0050863	5074
lymphocyte	GO:0050863	5290
lymphocyte	GO:0050863	5295
lymphocyte	GO:0050863	5573
lymphocyte	GO:0050863	5588
lymphocyte	GO:0050863	5590
lymphocyte	GO:0050863	941
lymphocyte	GO:0050863	5771
lymphocyte	GO:0050863	5781
lymphocyte	GO:0050863	5788
lymphocyte	GO:0050863	79576
lymphocyte	GO:0050863	5896
lymphocyte	GO:0050863	5914
lymphocyte	GO:0050863	6352
lymphocyte	GO:0050863	6363
lymphocyte	GO:0050863	6375
lymphocyte	GO:0050863	6461
lymphocyte	GO:0050863	22914
lymphocyte	GO:0050863	6647
lymphocyte	GO:0050863	80381
lymphocyte	GO:0050863	6654
lymphocyte	GO:0050863	6714
lymphocyte	GO:0050863	6850
lymphocyte	GO:0050863	6885
lymphocyte	GO:0050863	23308
lymphocyte	GO:0050863	80762
lymphocyte	GO:0050863	7037
lymphocyte	GO:0050863	7040
lymphocyte	GO:0050863	7048
lymphocyte	GO:0050863	7070
lymphocyte	GO:0050863	7186
lymphocyte	GO:0050863	7189
lymphocyte	GO:0050863	7292
lymphocyte	GO:0050863	7494
lymphocyte	GO:0050863	7525
lymphocyte	GO:0050863	7535
lymphocyte	GO:0050863	1960
lymphocyte	GO:0050863	56940
lymphocyte	GO:0050863	6777
natural_killer_cell	GO:0030509	90
natural_killer_cell	GO:0030509	92
natural_killer_cell	GO:0030509	6497
natural_killer_cell	GO:0030509	657
natural_killer_cell	GO:0030509	659
natural_killer_cell	GO:0030509	3397
natural_killer_cell	GO:0030509	5595
natural_killer_cell	GO:0030509	652
natural_killer_cell	GO:0030509	1958
natural_killer_cell	GO:0030509	2022
natural_killer_cell	GO:0030509	4086
natural_killer_cell	GO:0030509	4089
natural_killer_cell	GO:0030509	4090
natural_killer_cell	GO:0030509	4091
natural_killer_cell	GO:0030509	4092
muscle	GO:0014743	142
muscle	GO:0014743	8654
muscle	GO:0014743	859
muscle	GO:0014743	9464
muscle	GO:0014743	1906
muscle	GO:0014743	2539
muscle	GO:0014743	2931
muscle	GO:0014743	2932
muscle	GO:0014743	3479
muscle	GO:0014743	3572
muscle	GO:0014743	4089
muscle	GO:0014743	4205
muscle	GO:0014743	5025
muscle	GO:0014743	54206
muscle	GO:0014743	5300
muscle	GO:0014743	5530
muscle	GO:0014743	5578
muscle	GO:0014743	6548
muscle	GO:0014743	7919
muscle	GO:0006936	58
muscle	GO:0006936	70
muscle	GO:0006936	156
muscle	GO:0006936	9826
muscle	GO:0006936	8398
muscle	GO:0006936	226
muscle	GO:0006936	8557
muscle	GO:0006936	384
muscle	GO:0006936	444
muscle	GO:0006936	476
muscle	GO:0006936	779
muscle	GO:0006936	801
muscle	GO:0006936	805
muscle	GO:0006936	808
muscle	GO:0006936	859
muscle	GO:0006936	1140
muscle	GO:0006936	1147
muscle	GO:0006936	1410
muscle	GO:0006936	1739
muscle	GO:0006936	1756
muscle	GO:0006936	10087
muscle	GO:0006936	1906
muscle	GO:0006936	1909
muscle	GO:0006936	10174
muscle	GO:0006936	2010
muscle	GO:0006936	10316
muscle	GO:0006936	10580
muscle	GO:0006936	2548
muscle	GO:0006936	10848
muscle	GO:0006936	84676
muscle	GO:0006936	8291
muscle	GO:0006936	3320
muscle	GO:0006936	3356
muscle	GO:0006936	3357
muscle	GO:0006936	85366
muscle	GO:0006936	3672
muscle	GO:0006936	4090
muscle	GO:0006936	4625
muscle	GO:0006936	4629
muscle	GO:0006936	4633
muscle	GO:0006936	4634
muscle	GO:0006936	4842
muscle	GO:0006936	5224
muscle	GO:0006936	5286
muscle	GO:0006936	5290
muscle	GO:0006936	2281
muscle	GO:0006936	5608
muscle	GO:0006936	5829
muscle	GO:0006936	55959
muscle	GO:0006936	79784
muscle	GO:0006936	6093
muscle	GO:0006936	6198
muscle	GO:0006936	6426
muscle	GO:0006936	6640
muscle	GO:0006936	6901
muscle	GO:0006936	7094
muscle	GO:0006936	7137
muscle	GO:0006936	7139
muscle	GO:0006936	7140
muscle	GO:0006936	7168
muscle	GO:0006936	7169
muscle	GO:0006936	7171
muscle	GO:0006936	7402
muscle	GO:0006936	7414
muscle	GO:0006936	7423
muscle	GO:0006936	7442
osteoblast	GO:0001649	23560
osteoblast	GO:0001649	55366
osteoblast	GO:0001649	207
osteoblast	GO:0001649	4209
osteoblast	GO:0001649	2274
osteoblast	GO:0001649	8646
osteoblast	GO:0001649	6615
osteoblast	GO:0001649	51741
osteoblast	GO:0001649	4763
osteoblast	GO:0001649	847
osteoblast	GO:0001649	23376
osteoblast	GO:0001649	860
osteoblast	GO:0001649	3295
osteoblast	GO:0001649	1291
osteoblast	GO:0001649	3726
osteoblast	GO:0001649	6591
osteoblast	GO:0001649	25937
osteoblast	GO:0001649	3488
osteoblast	GO:0001649	3491
osteoblast	GO:0001649	22800
osteoblast	GO:0001649	652
osteoblast	GO:0001649	1969
blood	GO:0045776	154
blood	GO:0045776	585
blood	GO:0045776	623
blood	GO:0045776	9370
blood	GO:0045776	1268
blood	GO:0045776	1392
blood	GO:0045776	1814
blood	GO:0045776	2702
blood	GO:0045776	659
blood	GO:0045776	134
blood	GO:0045776	4843
blood	GO:0045776	4846
blood	GO:0045776	4878
blood	GO:0045776	4923
blood	GO:0045776	5465
blood	GO:0045776	5724
blood	GO:0045776	6648
neuron	GO:0050770	2049
neuron	GO:0050770	4131
neuron	GO:0050770	10507
neuron	GO:0050770	51393
neuron	GO:0050770	10494
neuron	GO:0050770	2335
neuron	GO:0050770	348
neuron	GO:0050770	6498
neuron	GO:0050770	387
neuron	GO:0050770	396
neuron	GO:0050770	11344
neuron	GO:0050770	6722
neuron	GO:0050770	23129
neuron	GO:0050770	8829
neuron	GO:0050770	6794
neuron	GO:0050770	8851
neuron	GO:0050770	673
neuron	GO:0050770	23303
neuron	GO:0050770	2932
neuron	GO:0050770	5048
neuron	GO:0050770	23499
neuron	GO:0050770	1020
neuron	GO:0050770	3084
neuron	GO:0050770	23654
neuron	GO:0050770	9353
neuron	GO:0050770	5361
neuron	GO:0050770	5364
neuron	GO:0050770	51330
neuron	GO:0050770	5604
neuron	GO:0050770	3611
neuron	GO:0050770	5663
neuron	GO:0050770	5728
neuron	GO:0050770	5747
neuron	GO:0050770	54910
neuron	GO:0050770	150465
neuron	GO:0050770	81565
neuron	GO:0050770	7422
neuron	GO:0050770	57142
neuron	GO:0050770	3984
neuron	GO:0050770	1942
neuron	GO:0050770	4038
neuron	GO:0050770	2011
neuron	GO:0050770	2045
neuron	GO:0030516	4131
neuron	GO:0030516	10507
neuron	GO:0030516	51393
neuron	GO:0030516	2335
neuron	GO:0030516	348
neuron	GO:0030516	11344
neuron	GO:0030516	6722
neuron	GO:0030516	23129
neuron	GO:0030516	8829
neuron	GO:0030516	8851
neuron	GO:0030516	2932
neuron	GO:0030516	5048
neuron	GO:0030516	23499
neuron	GO:0030516	1020
neuron	GO:0030516	3084
neuron	GO:0030516	5361
neuron	GO:0030516	51330
neuron	GO:0030516	3611
neuron	GO:0030516	54910
neuron	GO:0030516	150465
neuron	GO:0030516	81565
neuron	GO:0030516	7422
neuron	GO:0030516	57142
neuron	GO:0030516	3984
nervous_system	GO:0008045	214
nervous_system	GO:0008045	2043
nervous_system	GO:0008045	2064
nervous_system	GO:0008045	2118
nervous_system	GO:0008045	10371
nervous_system	GO:0008045	1959
nervous_system	GO:0008045	3800
nervous_system	GO:0008045	8829
nervous_system	GO:0008045	3975
nervous_system	GO:0008045	5361
nervous_system	GO:0008045	5362
nervous_system	GO:0008045	1020
nervous_system	GO:0008045	6405
nervous_system	GO:0008045	55558
nervous_system	GO:0008045	6585
nervous_system	GO:0008045	23129
nervous_system	GO:0008045	9353
nervous_system	GO:0008045	89884
nervous_system	GO:0008045	8022
cerebral_cortex	GO:0021987	572
cerebral_cortex	GO:0021987	581
cerebral_cortex	GO:0021987	585
cerebral_cortex	GO:0021987	26047
cerebral_cortex	GO:0021987	10460
cerebral_cortex	GO:0021987	10579
cerebral_cortex	GO:0021987	2902
cerebral_cortex	GO:0021987	3014
cerebral_cortex	GO:0021987	3091
cerebral_cortex	GO:0021987	93986
cerebral_cortex	GO:0021987	4035
cerebral_cortex	GO:0021987	4040
cerebral_cortex	GO:0021987	4763
cerebral_cortex	GO:0021987	4915
cerebral_cortex	GO:0021987	5048
cerebral_cortex	GO:0021987	54820
cerebral_cortex	GO:0021987	23028
cerebral_cortex	GO:0021987	23236
cerebral_cortex	GO:0021987	54407
cerebral_cortex	GO:0021987	7248
cerebral_cortex	GO:0021987	7531
cerebral_cortex	GO:0021987	56949
cerebral_cortex	GO:0021987	7804
lymphocyte	GO:0050864	100
lymphocyte	GO:0050864	196
lymphocyte	GO:0050864	8660
lymphocyte	GO:0050864	472
lymphocyte	GO:0050864	8741
lymphocyte	GO:0050864	572
lymphocyte	GO:0050864	604
lymphocyte	GO:0050864	639
lymphocyte	GO:0050864	677
lymphocyte	GO:0050864	678
lymphocyte	GO:0050864	695
lymphocyte	GO:0050864	940
lymphocyte	GO:0050864	952
lymphocyte	GO:0050864	958
lymphocyte	GO:0050864	972
lymphocyte	GO:0050864	975
lymphocyte	GO:0050864	1026
lymphocyte	GO:0050864	9466
lymphocyte	GO:0050864	1493
lymphocyte	GO:0050864	149041
lymphocyte	GO:0050864	50943
lymphocyte	GO:0050864	9984
lymphocyte	GO:0050864	1880
lymphocyte	GO:0050864	10451
lymphocyte	GO:0050864	27242
lymphocyte	GO:0050864	2956
lymphocyte	GO:0050864	148022
lymphocyte	GO:0050864	3398
lymphocyte	GO:0050864	3458
lymphocyte	GO:0050864	3565
lymphocyte	GO:0050864	3569
lymphocyte	GO:0050864	3586
lymphocyte	GO:0050864	3624
lymphocyte	GO:0050864	4067
lymphocyte	GO:0050864	4208
lymphocyte	GO:0050864	4282
lymphocyte	GO:0050864	4773
lymphocyte	GO:0050864	5074
lymphocyte	GO:0050864	79155
lymphocyte	GO:0050864	30009
lymphocyte	GO:0050864	5585
lymphocyte	GO:0050864	939
lymphocyte	GO:0050864	5788
lymphocyte	GO:0050864	22976
lymphocyte	GO:0050864	6778
lymphocyte	GO:0050864	6850
lymphocyte	GO:0050864	80762
lymphocyte	GO:0050864	7037
lymphocyte	GO:0050864	7040
lymphocyte	GO:0050864	23529
lymphocyte	GO:0050864	7292
lymphocyte	GO:0050864	7293
lymphocyte	GO:0050864	7374
lymphocyte	GO:0050864	7468
lymphocyte	GO:0050864	7494
lymphocyte	GO:0050864	7535
lymphocyte	GO:0050864	6777
lymphocyte	GO:0050864	114609
natural_killer_cell	GO:0017015	4221
natural_killer_cell	GO:0017015	10370
natural_killer_cell	GO:0017015	6386
natural_killer_cell	GO:0017015	6497
natural_killer_cell	GO:0017015	10755
natural_killer_cell	GO:0017015	6794
natural_killer_cell	GO:0017015	6868
natural_killer_cell	GO:0017015	23411
natural_killer_cell	GO:0017015	7040
natural_killer_cell	GO:0017015	7046
natural_killer_cell	GO:0017015	7048
natural_killer_cell	GO:0017015	7057
natural_killer_cell	GO:0017015	1030
natural_killer_cell	GO:0017015	5300
natural_killer_cell	GO:0017015	3309
natural_killer_cell	GO:0017015	7043
natural_killer_cell	GO:0017015	5494
natural_killer_cell	GO:0017015	3675
natural_killer_cell	GO:0017015	28996
natural_killer_cell	GO:0017015	2022
natural_killer_cell	GO:0017015	50515
natural_killer_cell	GO:0017015	4087
natural_killer_cell	GO:0017015	4088
natural_killer_cell	GO:0017015	4089
natural_killer_cell	GO:0017015	4091
natural_killer_cell	GO:0017015	4092
leukocyte	GO:0071675	199
leukocyte	GO:0071675	1435
leukocyte	GO:0071675	719
leukocyte	GO:0071675	728
leukocyte	GO:0071675	9353
leukocyte	GO:0071675	1230
leukocyte	GO:0071675	10488
leukocyte	GO:0071675	3146
leukocyte	GO:0071675	3565
leukocyte	GO:0071675	3627
leukocyte	GO:0071675	3958
leukocyte	GO:0071675	4067
leukocyte	GO:0071675	4681
leukocyte	GO:0071675	5054
leukocyte	GO:0071675	6347
leukocyte	GO:0071675	6352
leukocyte	GO:0071675	6387
leukocyte	GO:0071675	23236
leukocyte	GO:0071675	7040
leukocyte	GO:0071675	7057
leukocyte	GO:0071675	7124
leukocyte	GO:0071675	7941
neuron	GO:0050804	43
neuron	GO:0050804	4204
neuron	GO:0050804	2185
neuron	GO:0050804	6623
neuron	GO:0050804	348
neuron	GO:0050804	22930
neuron	GO:0050804	409
neuron	GO:0050804	491
neuron	GO:0050804	6722
neuron	GO:0050804	8775
neuron	GO:0050804	6809
neuron	GO:0050804	673
neuron	GO:0050804	2771
neuron	GO:0050804	2898
neuron	GO:0050804	2914
neuron	GO:0050804	2915
neuron	GO:0050804	488
neuron	GO:0050804	4983
neuron	GO:0050804	54899
neuron	GO:0050804	6812
neuron	GO:0050804	11188
neuron	GO:0050804	23542
neuron	GO:0050804	1020
neuron	GO:0050804	6855
neuron	GO:0050804	5217
neuron	GO:0050804	3265
neuron	GO:0050804	64854
neuron	GO:0050804	1385
neuron	GO:0050804	7532
neuron	GO:0050804	7533
neuron	GO:0050804	5530
neuron	GO:0050804	10755
neuron	GO:0050804	5566
neuron	GO:0050804	5581
neuron	GO:0050804	5590
neuron	GO:0050804	5594
neuron	GO:0050804	65018
neuron	GO:0050804	10497
neuron	GO:0050804	5649
neuron	GO:0050804	5663
neuron	GO:0050804	5728
neuron	GO:0050804	1760
neuron	GO:0050804	9145
neuron	GO:0050804	3845
neuron	GO:0050804	5914
neuron	GO:0050804	1855
neuron	GO:0050804	1906
neuron	GO:0050804	4763
neuron	GO:0050804	1956
neuron	GO:0050804	1979
lung	GO:0048286	100
lung	GO:0048286	538
lung	GO:0048286	652
lung	GO:0048286	659
lung	GO:0048286	2263
lung	GO:0048286	2294
lung	GO:0048286	84525
lung	GO:0048286	10905
lung	GO:0048286	3202
lung	GO:0048286	3488
lung	GO:0048286	64759
lung	GO:0048286	93649
lung	GO:0048286	6943
lung	GO:0048286	93986
lung	GO:0048286	4124
lung	GO:0048286	54206
lung	GO:0048286	5154
lung	GO:0048286	2324
lung	GO:0048286	6441
lung	GO:0048286	7043
lung	GO:0048286	23162
skeletal_muscle	GO:0051153	10938
skeletal_muscle	GO:0051153	8837
skeletal_muscle	GO:0051153	652
skeletal_muscle	GO:0051153	859
skeletal_muscle	GO:0051153	9794
skeletal_muscle	GO:0051153	1432
skeletal_muscle	GO:0051153	7067
skeletal_muscle	GO:0051153	9734
skeletal_muscle	GO:0051153	1760
skeletal_muscle	GO:0051153	10014
skeletal_muscle	GO:0051153	1906
skeletal_muscle	GO:0051153	1948
skeletal_muscle	GO:0051153	26585
skeletal_muscle	GO:0051153	2146
skeletal_muscle	GO:0051153	2475
skeletal_muscle	GO:0051153	2539
skeletal_muscle	GO:0051153	84525
skeletal_muscle	GO:0051153	150094
skeletal_muscle	GO:0051153	2931
skeletal_muscle	GO:0051153	3084
skeletal_muscle	GO:0051153	3479
skeletal_muscle	GO:0051153	3516
skeletal_muscle	GO:0051153	93649
skeletal_muscle	GO:0051153	4617
skeletal_muscle	GO:0051153	4654
skeletal_muscle	GO:0051153	4656
skeletal_muscle	GO:0051153	4851
skeletal_muscle	GO:0051153	4904
skeletal_muscle	GO:0051153	5300
skeletal_muscle	GO:0051153	5629
skeletal_muscle	GO:0051153	30846
skeletal_muscle	GO:0051153	55553
skeletal_muscle	GO:0051153	6474
skeletal_muscle	GO:0051153	22954
skeletal_muscle	GO:0051153	6899
skeletal_muscle	GO:0051153	7040
skeletal_muscle	GO:0051153	7494
skeletal_muscle	GO:0051153	7919
skeletal_muscle	GO:0051153	4089
nervous_system	GO:0050768	182
nervous_system	GO:0050768	57534
nervous_system	GO:0050768	351
nervous_system	GO:0050768	382
nervous_system	GO:0050768	387
nervous_system	GO:0050768	396
nervous_system	GO:0050768	567
nervous_system	GO:0050768	657
nervous_system	GO:0050768	8851
nervous_system	GO:0050768	8929
nervous_system	GO:0050768	811
nervous_system	GO:0050768	9181
nervous_system	GO:0050768	9423
nervous_system	GO:0050768	1270
nervous_system	GO:0050768	9682
nervous_system	GO:0050768	1495
nervous_system	GO:0050768	1499
nervous_system	GO:0050768	9693
nervous_system	GO:0050768	9706
nervous_system	GO:0050768	1600
nervous_system	GO:0050768	9856
nervous_system	GO:0050768	11221
nervous_system	GO:0050768	1840
nervous_system	GO:0050768	1902
nervous_system	GO:0050768	1910
nervous_system	GO:0050768	1942
nervous_system	GO:0050768	1977
nervous_system	GO:0050768	2043
nervous_system	GO:0050768	2045
nervous_system	GO:0050768	2048
nervous_system	GO:0050768	1814
nervous_system	GO:0050768	10371
nervous_system	GO:0050768	2258
nervous_system	GO:0050768	2288
nervous_system	GO:0050768	10498
nervous_system	GO:0050768	2309
nervous_system	GO:0050768	10507
nervous_system	GO:0050768	10512
nervous_system	GO:0050768	84376
nervous_system	GO:0050768	10683
nervous_system	GO:0050768	429
nervous_system	GO:0050768	10769
nervous_system	GO:0050768	58190
nervous_system	GO:0050768	2670
nervous_system	GO:0050768	27257
nervous_system	GO:0050768	27339
nervous_system	GO:0050768	6469
nervous_system	GO:0050768	11075
nervous_system	GO:0050768	2932
nervous_system	GO:0050768	84894
nervous_system	GO:0050768	3066
nervous_system	GO:0050768	3084
nervous_system	GO:0050768	3280
nervous_system	GO:0050768	3398
nervous_system	GO:0050768	3400
nervous_system	GO:0050768	6049
nervous_system	GO:0050768	85458
nervous_system	GO:0050768	8829
nervous_system	GO:0050768	28514
nervous_system	GO:0050768	3956
nervous_system	GO:0050768	3397
nervous_system	GO:0050768	4009
nervous_system	GO:0050768	4035
nervous_system	GO:0050768	4038
nervous_system	GO:0050768	4193
nervous_system	GO:0050768	4211
nervous_system	GO:0050768	4504
nervous_system	GO:0050768	4613
nervous_system	GO:0050768	4763
nervous_system	GO:0050768	4851
nervous_system	GO:0050768	4916
nervous_system	GO:0050768	4974
nervous_system	GO:0050768	5048
nervous_system	GO:0050768	5080
nervous_system	GO:0050768	5087
nervous_system	GO:0050768	5108
nervous_system	GO:0050768	54413
nervous_system	GO:0050768	5376
nervous_system	GO:0050768	29956
nervous_system	GO:0050768	5469
nervous_system	GO:0050768	5530
nervous_system	GO:0050768	5663
nervous_system	GO:0050768	5728
nervous_system	GO:0050768	5747
nervous_system	GO:0050768	54910
nervous_system	GO:0050768	5764
nervous_system	GO:0050768	5793
nervous_system	GO:0050768	5800
nervous_system	GO:0050768	64843
nervous_system	GO:0050768	5909
nervous_system	GO:0050768	5978
nervous_system	GO:0050768	440275
nervous_system	GO:0050768	1020
nervous_system	GO:0050768	22882
nervous_system	GO:0050768	30812
nervous_system	GO:0050768	6405
nervous_system	GO:0050768	55558
nervous_system	GO:0050768	22871
nervous_system	GO:0050768	6497
nervous_system	GO:0050768	22933
nervous_system	GO:0050768	55755
nervous_system	GO:0050768	6657
nervous_system	GO:0050768	6696
nervous_system	GO:0050768	6774
nervous_system	GO:0050768	9353
nervous_system	GO:0050768	6993
nervous_system	GO:0050768	23405
nervous_system	GO:0050768	7025
nervous_system	GO:0050768	7040
nervous_system	GO:0050768	7101
nervous_system	GO:0050768	7143
nervous_system	GO:0050768	7161
nervous_system	GO:0050768	23557
nervous_system	GO:0050768	6664
nervous_system	GO:0050768	7224
nervous_system	GO:0050768	7225
nervous_system	GO:0050768	7431
nervous_system	GO:0050768	7473
nervous_system	GO:0050768	7533
nervous_system	GO:0050768	65078
nervous_system	GO:0050768	6532
nervous_system	GO:0050768	81559
nervous_system	GO:0050768	57142
nervous_system	GO:0050768	23189
kidney	GO:0061217	183
kidney	GO:0061217	186
kidney	GO:0061217	652
kidney	GO:0061217	9500
kidney	GO:0061217	10409
kidney	GO:0061217	2625
kidney	GO:0061217	2668
kidney	GO:0061217	3217
kidney	GO:0061217	3975
kidney	GO:0061217	5076
kidney	GO:0061217	55366
kidney	GO:0061217	6495
kidney	GO:0061217	6928
kidney	GO:0061217	7040
kidney	GO:0061217	7422
kidney	GO:0061217	7490
kidney	GO:0061217	7849
bone	GO:0030279	8313
bone	GO:0030279	197
bone	GO:0030279	8646
bone	GO:0030279	9464
bone	GO:0030279	50964
bone	GO:0030279	1893
bone	GO:0030279	2185
bone	GO:0030279	10507
bone	GO:0030279	51564
bone	GO:0030279	51684
bone	GO:0030279	3091
bone	GO:0030279	3398
bone	GO:0030279	3399
bone	GO:0030279	3488
bone	GO:0030279	3516
bone	GO:0030279	3397
bone	GO:0030279	4038
bone	GO:0030279	4041
bone	GO:0030279	4077
bone	GO:0030279	4088
bone	GO:0030279	4091
bone	GO:0030279	4221
bone	GO:0030279	4851
bone	GO:0030279	54795
bone	GO:0030279	5727
bone	GO:0030279	54880
bone	GO:0030279	22856
bone	GO:0030279	6497
bone	GO:0030279	6662
bone	GO:0030279	7040
bone	GO:0030279	57045
bone	GO:0030279	57154
heart	GO:0007507	2736
heart	GO:0007507	148
heart	GO:0007507	156
heart	GO:0007507	8557
heart	GO:0007507	472
heart	GO:0007507	650
heart	GO:0007507	677
heart	GO:0007507	8932
heart	GO:0007507	775
heart	GO:0007507	133
heart	GO:0007507	9421
heart	GO:0007507	9464
heart	GO:0007507	1482
heart	GO:0007507	1399
heart	GO:0007507	54880
heart	GO:0007507	9734
heart	GO:0007507	9821
heart	GO:0007507	9968
heart	GO:0007507	1855
heart	GO:0007507	1856
heart	GO:0007507	1889
heart	GO:0007507	1906
heart	GO:0007507	1909
heart	GO:0007507	51196
heart	GO:0007507	2064
heart	GO:0007507	2065
heart	GO:0007507	10370
heart	GO:0007507	2302
heart	GO:0007507	84525
heart	GO:0007507	2624
heart	GO:0007507	2697
heart	GO:0007507	2776
heart	GO:0007507	2997
heart	GO:0007507	10203
heart	GO:0007507	3399
heart	GO:0007507	2296
heart	GO:0007507	3675
heart	GO:0007507	5311
heart	GO:0007507	3397
heart	GO:0007507	2033
heart	GO:0007507	4015
heart	GO:0007507	4205
heart	GO:0007507	4208
heart	GO:0007507	4209
heart	GO:0007507	4331
heart	GO:0007507	53615
heart	GO:0007507	4624
heart	GO:0007507	4625
heart	GO:0007507	4628
heart	GO:0007507	4633
heart	GO:0007507	4763
heart	GO:0007507	4824
heart	GO:0007507	4851
heart	GO:0007507	5125
heart	GO:0007507	5155
heart	GO:0007507	5318
heart	GO:0007507	5467
heart	GO:0007507	5532
heart	GO:0007507	5591
heart	GO:0007507	5604
heart	GO:0007507	5607
heart	GO:0007507	5728
heart	GO:0007507	5781
heart	GO:0007507	5894
heart	GO:0007507	2767
heart	GO:0007507	6091
heart	GO:0007507	6196
heart	GO:0007507	161882
heart	GO:0007507	6299
heart	GO:0007507	6464
heart	GO:0007507	6474
heart	GO:0007507	55636
heart	GO:0007507	80274
heart	GO:0007507	23054
heart	GO:0007507	6717
heart	GO:0007507	6722
heart	GO:0007507	23118
heart	GO:0007507	23210
heart	GO:0007507	6901
heart	GO:0007507	7040
heart	GO:0007507	7046
heart	GO:0007507	7048
heart	GO:0007507	285590
heart	GO:0007507	2549
heart	GO:0007507	23509
heart	GO:0007507	7137
heart	GO:0007507	11149
heart	GO:0007507	7249
heart	GO:0007507	5310
heart	GO:0007507	2625
heart	GO:0007507	56950
eye	GO:0043010	357
eye	GO:0043010	1028
eye	GO:0043010	157506
eye	GO:0043010	2202
eye	GO:0043010	10763
eye	GO:0043010	10848
eye	GO:0043010	2820
eye	GO:0043010	3299
eye	GO:0043010	2296
eye	GO:0043010	93986
eye	GO:0043010	4081
eye	GO:0043010	5076
eye	GO:0043010	5316
eye	GO:0043010	5914
eye	GO:0043010	5916
eye	GO:0043010	5954
eye	GO:0043010	6256
eye	GO:0043010	6497
eye	GO:0043010	22930
eye	GO:0043010	23770
eye	GO:0043010	7422
eye	GO:0043010	57045
leukocyte	GO:0045830	8741
leukocyte	GO:0045830	940
leukocyte	GO:0045830	958
leukocyte	GO:0045830	51010
leukocyte	GO:0045830	2956
leukocyte	GO:0045830	3458
leukocyte	GO:0045830	3558
leukocyte	GO:0045830	3565
leukocyte	GO:0045830	30009
leukocyte	GO:0045830	22976
leukocyte	GO:0045830	6778
leukocyte	GO:0045830	7037
leukocyte	GO:0045830	7040
leukocyte	GO:0045830	23529
leukocyte	GO:0045830	7292
leukocyte	GO:0045830	7374
leukocyte	GO:0045830	7468
muscle	GO:0051153	10938
muscle	GO:0051153	8837
muscle	GO:0051153	650
muscle	GO:0051153	652
muscle	GO:0051153	859
muscle	GO:0051153	1432
muscle	GO:0051153	7067
muscle	GO:0051153	9734
muscle	GO:0051153	9759
muscle	GO:0051153	9794
muscle	GO:0051153	1760
muscle	GO:0051153	10014
muscle	GO:0051153	1906
muscle	GO:0051153	2539
muscle	GO:0051153	150094
muscle	GO:0051153	2931
muscle	GO:0051153	3479
muscle	GO:0051153	1948
muscle	GO:0051153	3516
muscle	GO:0051153	93649
muscle	GO:0051153	4089
muscle	GO:0051153	4208
muscle	GO:0051153	4618
muscle	GO:0051153	4773
muscle	GO:0051153	4851
muscle	GO:0051153	5300
muscle	GO:0051153	22954
muscle	GO:0051153	7040
muscle	GO:0051153	7494
muscle	GO:0051153	7919
neuron	GO:0001764	57591
neuron	GO:0001764	323
neuron	GO:0001764	2534
neuron	GO:0001764	4628
neuron	GO:0001764	2624
neuron	GO:0001764	6722
neuron	GO:0001764	581
neuron	GO:0001764	585
neuron	GO:0001764	8829
neuron	GO:0001764	8851
neuron	GO:0001764	7026
neuron	GO:0001764	5048
neuron	GO:0001764	7155
neuron	GO:0001764	5108
neuron	GO:0001764	1020
neuron	GO:0001764	5191
